,Unnamed: 0.1,Unnamed: 0,group,post_id,text,comment_id,comment_time,type,comment_pred_prob,label,emotional_analysis,emotion,score,processed_text,aspects,aspect_f
378,378,378,0,b'gAAAAABjLvrbXG_1cUedVuQ568cJZdjzMg_Yd-WqBrQmmGJaPBqqgb_XCh-QFtrxZppw6RxjyG_4KcVumfWe81sttITWfAJHHC-iq1FBrqFLEU8TE5G3lNQ=',Taking vaccine is just to overcome the restrictions imposed when dining. Ultimately it's about getting your immune system up.,b'gAAAAABjLvrbQWWbkFgyTDpZyhBMzYI3mcOLLdGAlOUiPOyP2yZBe9dnRIkiYerrVK2QemHekhPvx5JCdhW6X-dboV4j1HNYXS9aPnFg3qJOmyl19WeXCsc=',2021-09-08 19:33:01,comment,0.904330849647522,AlternativeCures,"{'label': 'joy', 'score': 0.9824739098548889}",joy,0.9824739098548888,taking vaccine is just to overcome the restriction imposed when dining ultimately about getting your immune system up,"['vaccine', 'dining']",dining
379,379,379,0,b'gAAAAABjLvrbNPcmNl54cM7Uo3M_jMCQMEftXgErE7H_o6e90c0QE1PcGaS7-2VFLVLZ1dqDg9dPyQ60ftpM4yXMcxwLp9vJ3cnabgZu457320UtH0pLZB0=',"All bus drivers are supposed to be fully vaccinated? Then why still get infected???  All the workers in the dormitory also fully vaccinated right? But what happen to them? And maybe more to come and many more to be infected despite fully vaccinated?  And I suppose (based on international reports) , people who are fully vaccinated can also carry the same viral load and spread to other people ... right?  *And out of these who are infected (despite fully vaccinated), we still can’t be too sure who might end up becoming critically ill, or suffering from long term covid damage to health, organs, cells, etc ... and there is still the possibility of death (regardless of their age) too ...  573 / 555 / 520 today, and what’s next???  Continue to import more???  If the border continue to open up, I won’t be surprise to even see cases shoot up to 1000-2000 (or even more) cases ...  Notice how many fully vaccinated and what is the percentage of fully vaccinated being infected?",b'gAAAAABjLvrbjFZl-Ffrb3dNlsf7nZuGsHemeU_i43QAoUjRDSl9xPK_X_SdosD96NbvT7rpGRlRTianPudJuiDsOXfdOavriCkCr1yQFvDVGR5-l4S0mwE=',2021-09-08 19:33:01,comment,0.999803364276886,Vaccines_Ineffective,"{'label': 'fear', 'score': 0.9810077548027039}",fear,0.981007754802704,all bus driver are supposed to be fully vaccinated then why still get infected all the worker in the dormitory also fully vaccinated right but what happen to them and maybe more to come and many more to be infected despite fully vaccinated and i suppose based on international report people who are fully vaccinated can also carry the same viral load and spread to other people right and out of these who are infected despite fully vaccinated we still can t be too sure who might end up becoming critically ill or suffering from long term covid damage to health organ cell etc and there is still the possibility of death regardless of their age too today and what s next continue to import more if the border continue to open up i won t be surprise to even see case shoot up to or even more case notice how many fully vaccinated and what is the percentage of fully vaccinated being infected,[],
380,380,380,0,b'gAAAAABjLvrbGxHZVh0H5CreC2B4bID-ZM4ICD2GcNu3Zxl6WjZlZ7ekrOpjDTGN7YVyxSuS2yMphgQwBNe_5vi2LQ7r4Q3kItNIvk2k6gKcfJ31PHho5tg=',"When infections got and getting worse and worse ... that’s where and when we need more transparency, instead why are we seeing less and less transparency?!! !  If Malaysia (and many other places/ countries) can be more precise in their report and transparency and the numbers are much more larger than Singapore cases?  What does this show about Singapore and it’s leaderships and government standard of transparency and competency and truthfulness to its people??  Why is the authority hiding the facts?  Why is the authority also muddling the figures (if one noticed how the reports and updates are usually drafted/ presented) especially and example not giving figures clearly or even mentioning those people or the actual number (and percentage especially when the percentage showing very high) who are fully vaccinated but infected and/or hospitalised and/or critically ill?  I can’t help wondering how many fully vaccinated but died and yet gone “undetected” .. looking at how many people actually die everyday in Singapore?",b'gAAAAABjLvrbrQuvdOzRqYMD5c0YEYuXuq93wFBnx-LEopH1fRIbgZhpruhodJhgf-fplCB6Lrn9TtancBR307I5nDB6K0yzpBnD2AublHUWtdO-iebC4Tk=',2021-09-08 19:33:01,comment,0.999640464782714,Conspiracy_ConcealingTruth,"{'label': 'fear', 'score': 0.8162290453910828}",fear,0.8162290453910828,when infection got and getting worse and worse that s where and when we need more transparency instead why are we seeing le and le transparency if malaysia and many other place country can be more precise in their report and transparency and the number are much more larger than singapore case what doe this show about singapore and it s leadership and government standard of transparency and competency and truthfulness to it people why is the authority hiding the fact why is the authority also muddling the figure if one noticed how the report and update are usually drafted presented especially and example not giving figure clearly or even mentioning those people or the actual number and percentage especially when the percentage showing very high who are fully vaccinated but infected and or hospitalised and or critically ill i can t help wondering how many fully vaccinated but died and yet gone undetected looking at how many people actually die everyday in singapore,[],
381,381,381,0,b'gAAAAABjLvrbc4pyZaOPoSKDkzJ0kKDDNUAUJZEzcMgFSmBdM4HdsMg7SmFgpr274hkRDxNwot18KkpSI5e5tF-VgLeS4seJxZm7N72tlSRwSMHSHG5pS-M=',"Something I thought might be very important and critical:  Btw, when the government did all the TV and various media promotion and advertisement and persuasion to ask people (especially to older and elder people / folks) to take the vaccination back then, May I ask a very important question :  Did the government highlight to the people that the vaccines are on “emergency approval” basis back then?  Does people even know what’s the implication of not disclosing the full information to the people before letting them decide whether or not to take the vaccination?  I personally feel and don’t think many people are properly advise of the full possibilities and really and fully warned of possibilities and consequences of the vaccines and vaccination before they took the vaccine...  But instead, the advertisement and promotion and persuasion are done on a semi-full disclosure/ half truth disclosure or non-full disclosure basis ... and I wonder whether is such like of advertisement or ways of getting people to vaccine the right and/or legal way? Is it even ethically or morally right to (in my words and what I feel) to trick people into getting vaccination without providing the full disclosure to people to let them know, especially the elderly and less information and/or computer or internet savvy or people that really rely on our mainstream media and government for full explanation and disclosure ???  From my observation, it seem many are forced or influenced or coerced or tempted or pressured (by friends, family, bosses, their job and career security, and many ways, including dining options, and hospital visit hassles, etc) in a way to take the vaccination and not really taking the vaccination without these undue influences ...  To me : It is / would be a very irresponsible way to hide critical information and advertising so aggressively 24/7 on getting people and older folks to vaccinate, but YET leave out such important information?  To me, the action of advertising and telling a incomplete picture or half truth in such advertisement and method of getting people to vaccinate is utterly despicable and irresponsible!! ! It is wrong to give a incomplete picture to the people and let people take risk on their own, and when something goes wrong, they will use all ways to white wash or excuse themselves including giving whatever excuses knowing the general public or commoners has no way to challenge them financially...  *Something just seem to be not so right!!!!  This is where and why the whole process (to me) of getting people to be vaccinated is not as ethical as I think it should be ... and is highly questionable imho ... (basically very unethical!)",b'gAAAAABjLvrbZsYI7m8Bmcls1btjCqsffIXcGxuKsAWU8dsTGPXcjlYuPLpNsZBjXwQsUMqjl4qzAO_JL2qTkK3vU8MuGLuq6wAwXHiTycrU4FO5Igd_p6c=',2021-09-08 19:33:01,comment,0.804923295974731,Vaccines_Ineffective,"{'label': 'anger', 'score': 0.8078397512435913}",anger,0.8078397512435913,something i thought might be very important and critical btw when the government did all the tv and various medium promotion and advertisement and persuasion to ask people especially to older and elder people folk to take the vaccination back then may i ask a very important question did the government highlight to the people that the vaccine are on emergency approval basis back then doe people even know what s the implication of not disclosing the full information to the people before letting them decide whether or not to take the vaccination i personally feel and don t think many people are properly advise of the full possibility and really and fully warned of possibility and consequence of the vaccine and vaccination before they took the vaccine but instead the advertisement and promotion and persuasion are done on a disclosure half truth disclosure or disclosure basis and i wonder whether is such like of advertisement or way of getting people to vaccine the right and or legal way is it even ethically or morally right to in my word and what i feel to trick people into getting vaccination without providing the full disclosure to people to let them know especially the elderly and le information and or computer or internet savvy or people that really rely on our mainstream medium and government for full explanation and disclosure from my observation it seem many are forced or influenced or coerced or tempted or pressured by friend family boss their job and career security and many way including dining option and hospital visit hassle etc in a way to take the vaccination and not really taking the vaccination without these undue influence to me it is would be a very irresponsible way to hide critical information and advertising so aggressively on getting people and older folk to vaccinate but yet leave out such important information to me the action of advertising and telling a incomplete picture or half truth in such advertisement and method of getting people to vaccinate is utterly despicable and irresponsible it is wrong to give a incomplete picture to the people and let people take risk on their own and when something go wrong they will use all way to white wash or excuse themselves including giving whatever excuse knowing the general public or commoner ha no way to challenge them financially something just seem to be not so right this is where and why the whole process to me of getting people to be vaccinated is not a ethical a i think it should be and is highly questionable imho basically very unethical,[],
382,382,382,0,b'gAAAAABjLvrbOcwJb9oIGvJAmZPk3PisljRNGBBA-kN-bTvJCmWtzvJYU2tgVxfLUdzRvLiGblZ33b5bkyK6VRnwl7Sm_V7nWg12tz1siZ7DgLI3J8rCZyI=',"See how (the way I see or interpret) they mainstream media and/or authority report the information in a very muddled way?  Why can’t they report clearly the followings:  1. How many (AND the percentage) of the fully vaccinated had infected from the daily reported cases?  2. What are the number (AND the percentage) of fully vaccinated but yet :  A. Has been hospitalised; B. In critical condition ICU, and/or in need of ventilator ; C. Died / passed away (whether in hospital or found dead elsewhere, provided the authority had tested all Others that died in other places or in hospital under so call other reasons. As these patients/ deceased could also have been infected by covid and could also have been fully vaccinated too!)  Btw, to me, partial reporting and/or partial truth, and/or partial disclosure is also a way of not been fully honest and upfront and unethical and irresponsible ... such reporting and disclosure are not been fair and truthful (especially in exceptional and critical time like these, where people have the right to know the full truth and have the full disclosure!)",b'gAAAAABjLvrbr5usbxyEP8FBHKM0INb3antj5fQvFLTfEDWwx5MJ2G6S8hCjO7smd65oD5NNhDtvHC_8zCf5BxOVvtQZtNMFKFHnY-yet83Wtl73vCBoEQM=',2021-09-08 19:33:01,comment,0.999619126319885,Conspiracy_ConcealingTruth,"{'label': 'sadness', 'score': 0.5939115285873413}",sadness,0.5939115285873413,see how the way i see or interpret they mainstream medium and or authority report the information in a very muddled way why can t they report clearly the following how many and the percentage of the fully vaccinated had infected from the daily reported case what are the number and the percentage of fully vaccinated but yet a ha been hospitalised b in critical condition icu and or in need of ventilator c died passed away whether in hospital or found dead elsewhere provided the authority had tested all others that died in other place or in hospital under so call other reason a these patient deceased could also have been infected by covid and could also have been fully vaccinated too btw to me partial reporting and or partial truth and or partial disclosure is also a way of not been fully honest and upfront and unethical and irresponsible such reporting and disclosure are not been fair and truthful especially in exceptional and critical time like these where people have the right to know the full truth and have the full disclosure,[],
383,383,383,0,b'gAAAAABjLvrbQerjsjeBl8LjhCW6LZRI9SYpjCyaMy9np0tnXm30xQ-EzgvLmfwN86XaI_-KrGfypGiV100y8CWgY2w6FW7FDjGB3tQzXB9xjjBuREUUY2c=',"Nobody in the right mind will continue to jab themselves repeatedly again and again with a unknown so call vaccine that has been rushed into production and miraculously discovered within 1 years from the start of the virus???  To think getting jab 3 times or even more than 3 times don’t have any implication to your body???  Injecting a chemically formulated so call vaccine into ones body is not as simple as lightly as it seem ...  How often does one need to jab their body in his whole life? Especially jabbing a “new kind or type” vaccine or a so-call vaccine instead???  Think how your body or your body cell or any of your internal organs will end up if you are required (or they tell you better) to jab for the 4th or 5th or even 6th time or more in the event if the authority or some authority elsewhere or Big Pharma say it is “good” or better or recommended or try to persuader or even using force/coercion or some peer pressure or discriminatory policies (or other ways) to make people jab (but no guarantee or protection or automatic compensation should anything goes wrong, especially in the future ?)  Do you think you are merely jabbing saline or water into your body or some sort of medicine or some kind of foreign unknown substance into your body???  And btw, why is the narratives and its function and protection claim of this vaccine kept changing and shifting ???  When why is 2 jab as fully vaccinated can become 3 jab instead? What assurance does people have when the government or The authority kept shifting goalpost and claims? Would there be a day they might say fully vaccinated is going to be 5 jab or more?  And again ... do you really think they is not implication when you are been jab like this with something so powerful into your body again and again?  Our body is the temple ...  ★ What if (some day) (Despite telling you back then 2 jab will give you will be considered fully vaccinated or fully protected) they suddenly turned around and tell you whoever take the jab, need to take the jab forever (or more jab? Or more and more jab) otherwise your body might be compromised or something could happen?  ★ Imagine and think critically: What could happen when your body has made to take too much of something? Would you run a risk of addiction or body compromise if something is taken too much that your body could withstand?",b'gAAAAABjLvrb9ezCXbhLHG1eVzHuiH7tFHZ_jUkdQ0hGbpIgY6Kfn1_7PC6X1jYI5wKBq6F3EmaZljyvGXz8x9a2yxDPoI8zsFQUM92JcyZ_NMpvkPgWWWQ=',2021-09-08 19:33:02,comment,0.999715983867645,Vaccines_Ineffective,"{'label': 'fear', 'score': 0.5540969371795654}",fear,0.5540969371795654,nobody in the right mind will continue to jab themselves repeatedly again and again with a unknown so call vaccine that ha been rushed into production and miraculously discovered within year from the start of the virus to think getting jab time or even more than time don t have any implication to your body injecting a chemically formulated so call vaccine into one body is not a simple a lightly a it seem how often doe one need to jab their body in his whole life especially jabbing a new kind or type vaccine or a vaccine instead think how your body or your body cell or any of your internal organ will end up if you are required or they tell you better to jab for the or or even time or more in the event if the authority or some authority elsewhere or big pharma say it is good or better or recommended or try to persuader or even using force coercion or some peer pressure or discriminatory policy or other way to make people jab but no guarantee or protection or automatic compensation should anything go wrong especially in the future do you think you are merely jabbing saline or water into your body or some sort of medicine or some kind of foreign unknown substance into your body and btw why is the narrative and it function and protection claim of this vaccine kept changing and shifting when why is jab a fully vaccinated can become jab instead what assurance doe people have when the government or the authority kept shifting goalpost and claim would there be a day they might say fully vaccinated is going to be jab or more and again do you really think they is not implication when you are been jab like this with something so powerful into your body again and again our body is the temple what if some day despite telling you back then jab will give you will be considered fully vaccinated or fully protected they suddenly turned around and tell you whoever take the jab need to take the jab forever or more jab or more and more jab otherwise your body might be compromised or something could happen imagine and think critically what could happen when your body ha made to take too much of something would you run a risk of addiction or body compromise if something is taken too much that your body could withstand,[],
384,384,384,0,b'gAAAAABjLvrb-NKUqmTams8glUjJvgjPxuEiQrH5yzkhpsF3sbocUuIwH-7OQozZ_sUWN_-HucotYytFgg8eWji08lIdfny9ThVZV5WxfW32IAepGVRBkc4=',"Can’t help wondering many of the following questions :  Are the infected numbers Mostly fully vaccinated???  How many fully vaccinated infected (in numbers and in percentage) out of the daily infected numbers ?  ★ How many fully vaccinated and infected daily?  ★ And many fully vaccinated and has been hospitalized?  ★ And how many fully vaccinated and in ICU and/or critically ill, and/or need oxygen?  Why all these information dare not reported or disclose clearly???  In the report, Please don’t play with figures or wordings !  Please don’t manipulate and/or muddle information and figures according to the agendas or marketing strategy or target?",b'gAAAAABjLvrbhWJBXm94Vi4cAL500_J5E4vNg-j312oILbW4r-_43aRUajzmiJqS9mz2Z5HAVUNTv72RY4Fgbv0kgZG21SRVAGc-FJa1toIjLn_qXLDu4hs=',2021-09-08 19:33:02,comment,0.999502182006835,Conspiracy_ConcealingTruth,"{'label': 'fear', 'score': 0.9504226446151733}",fear,0.9504226446151732,can t help wondering many of the following question are the infected number mostly fully vaccinated how many fully vaccinated infected in number and in percentage out of the daily infected number how many fully vaccinated and infected daily and many fully vaccinated and ha been hospitalized and how many fully vaccinated and in icu and or critically ill and or need oxygen why all these information dare not reported or disclose clearly in the report please don t play with figure or wording please don t manipulate and or muddle information and figure according to the agenda or marketing strategy or target,[],
385,385,385,0,b'gAAAAABjLvrb8fqsluXl0MdoO82Y_VmFYrTLqCtYUReDHIBl_Rktlaqcg3-bxtbcXom2tS0wstWFw9GC6375s1jn5aPhreET7Y2N7F3zLg9gkJ3JJSrkyYE=',"The UK has recorded 167 more coronavirus-rel ated deaths and 38,013 new COVID-19 infections in the latest 24-hour period, according to government data.  https:// news.sky.com/ story/ covid-19-uk-reco rds-38-013-new- infections-and- 167-more-corona virus-related-d eaths-latest-da ily-figures-sho w-12403167?fbcl id=IwAR1focciDv kc_foj3d6ul_6oF JX5c8qTfErMkUJr PTMHq96ojsqOUjQ XR2s  The figures compare with 191 fatalities and 38,975 infections reported yesterday, while 178 deaths and 38,154 cases were announced this time last week.  Still think it is a good idea to live with covid?  Or are they (who suggest living with covid) actually making or causing more people to “leave” with covid?",b'gAAAAABjLvrbkb1BU--_ZAdfX15yxXUCkQ8R3OmkxwsSG6Tstan-LcpCX8-3Ct1ya-mnOTXp5hxnbdAYH9WQlr8i0zwNrv_fPakgybfbRzEqJ3nZwcj6ffg=',2021-09-08 19:33:02,comment,0.988969087600708,Conspiracy_VirusOrigins,"{'label': 'joy', 'score': 0.92290198802948}",joy,0.92290198802948,the uk ha recorded more ated death and new covid infection in the latest hour period according to government data http story covid rds new w fbcl id iwar ptmhq the figure compare with fatality and infection reported yesterday while death and case were announced this time last week still think it is a good idea to live with covid or are they who suggest living with covid actually making or causing more people to leave with covid,[],
386,386,386,0,b'gAAAAABjLvrbDTk8KbZUZhbrE0yrxEfGYxpqiOXIaG0vZqHCja0-TwuB3S6D04x2vRpVMAcJ-dWZ3oltGJ9nyTtPsEJXKFovpIR_dxaSoXXhhj59PCmCb-g=',"★ just my observation ...  Mass Vaccination??  Israel hitting record infection 11,000 for a day for a 9.3m population!!!  https:// www.theguardian. com/world/2021/ aug/31/ israel-registers -record-daily-c oronavirus-case s?CMP=fb_gu&utm _medium=Social& utm_source=Face book&fbclid=IwA R3HJS12sKiySND9 fZbkDnqPxf0yYOd v8Xbtcy65y9x4el LDcgkKrvVAUAs#E chobox=16304152 70  Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?  Know why and how come “Superbugs virus” (or drugs resilient virus) are often found and created in a seem sterilised hospital environment?  Are we really becoming covid resilient? Or are we creating a more resilient covid virus , and helping covid virus to grow and strengthen?  It seem easy to use big words like becoming a [covid resilient country] saying we can be covid-resilient when what they want maybe is opening up of borders and doing the opposite of stopping covid by relaxing the covid restriction (that supposedly meant to isolate covid spread) ???  Or are people just oblivion to the signs?  As Benjamin Franklin famously said, “If everyone thinks alike, then no one is thinking.”",b'gAAAAABjLvrbiRsfO8_rn0rFeT-e5IoZtVZ6MkvP7tRHgiMQxqKHE5JLyTVj54tR5GL-YPUg6j7-hbjhPWjzqE8j5C1v19YsuYXxSkUA6LlPfi2jdF52U_E=',2021-09-08 19:33:02,comment,0.998928129673004,Vaccines_Ineffective,"{'label': 'joy', 'score': 0.9050568342208862}",joy,0.9050568342208862,just my observation mass vaccination israel hitting record infection for a day for a m population http com world aug s cmp utm social face book fbclid iwa fzbkdnqpxf ldcgkkrvvauas e chobox still believe mass vaccination work or doe it actually or it create backlash instead know why and how come superbug virus or drug resilient virus are often found and created in a seem sterilised hospital environment are we really becoming covid resilient or are we creating a more resilient covid virus and helping covid virus to grow and strengthen it seem easy to use big word like becoming a covid resilient country saying we can be when what they want maybe is opening up of border and doing the opposite of stopping covid by relaxing the covid restriction that supposedly meant to isolate covid spread or are people just oblivion to the sign a benjamin franklin famously said if everyone think alike then no one is thinking,[],
387,387,387,0,b'gAAAAABjLvrbNRsHXEk2f7uc5uTef3afdzGW4IMOQloyd6WRdBpyOGxZUTT29dsTm2MMJZD8loYkS_bUzv3FRK9dgNLaEmnUCzMJ-gJ0NHZnYPM2Kxu-tgU=',Consequences of mass vaccination?!!!  Know what’s Too much or over-vaccinatio n of population?  Warned by Dr Robert Malone  https:// m.washingtontime s.com/news/ 2021/sep/1/ sorry-facebook-f orced-universal -vaccinations-a re-n/ ?fbclid=IwAR3Swn 9SUu7YlhggKjR2v 3xwbjmGwkIEyhd2 OPrinTEnrT-l6fv W0CyWdz0,b'gAAAAABjLvrb-0gEOxQ5-vDZF0Yn0HnaW7_qVvlPahqMbi_MijYqy8Xz-64Vm_743_zUQxrugkqKR4t-jUTmHN5WJVu4FuPL1_91gXBuFBRRCBCr-C7EbBo=',2021-09-08 19:33:02,comment,0.991616189479827,Vaccines_Ineffective,"{'label': 'sadness', 'score': 0.5558566451072693}",sadness,0.5558566451072693,consequence of mass vaccination know what s too much or n of population warned by dr robert malone http m washingtontime sep fbclid iwar,[],
388,388,388,0,b'gAAAAABjLvrb2gpV-SKJr-3Y2LL_nEsEK0gneKocOkaqmfpoCh-Ys983fTQZbXZrqr0IWGVUeqtlw3OCfiLLiftPKmY3bOpt0CXhBPuhnh0GumbGvKsoK-g=',"Anecdotes tell us what the data can’t: Vaccinated people appear to be getting the coronavirus at a surprisingly high rate  The Vaccinated Are Worried and Scientists Don’t Have Answers By Kristen V Brown and Rebecca Torrence 21 August 2021, 17:00 GMT+8 Updated on 22 August 2021, 22:31 GMT+8  https:// www.bloomberg.co m/news/ articles/ 2021-08-21/ science-can-t-ke ep-up-with-viru s-creating-worr y-for-vaccinate d?utm_content=b usiness&cmpid=s ocialflow-faceb ook-business&ut m_source=facebo ok&utm_medium=s ocial&utm_campa ign=socialflow- organic&fbclid= IwAR3x6tkb9qgJF E387RJwfHFbTP1t l8zPATH0oIn4tT9 tp87B44ydEe2vg3 I  https:// m.facebook.com/ story.php?story_ fbid=2752203811 30729&id=100059 283082154&fs=1& focus_composer= 0&m_entstream_s ource=feed_mobi le  Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?  Know why and how come “Superbugs virus” (or drugs resilient virus) are often found and created in a seem sterilised hospital environment?  Are we really becoming covid resilient? Or are we creating a more resilient covid virus , and helping covid virus to grow and strengthen?  It seem easy to use big words like becoming a [covid resilient country] saying we can be covid-resilient when what they want maybe is opening up of borders and doing the opposite of stopping covid by relaxing the covid restriction (that supposedly meant to isolate covid spread) ???  Or are people just oblivion to the signs?  As Benjamin Franklin famously said, “If everyone thinks alike, then no one is thinking.”",b'gAAAAABjLvrboS5A29DTLliC-JWN_eBPKpVFkprKm0tWVHpunKHDPmMDFHhKvJXanfdv0_fgH9TdJkSrE2cSczCIqtGvrqb6V-O3WYtuOuD_FDeYpu_e7es=',2021-09-08 19:33:02,comment,0.998739182949066,Vaccines_Ineffective,"{'label': 'joy', 'score': 0.8439323306083679}",joy,0.8439323306083679,anecdote tell u what the data can t vaccinated people appear to be getting the coronavirus at a surprisingly high rate the vaccinated are worried and scientist don t have answer by kristen v brown and rebecca torrence august gmt updated on august gmt http m news article d b usiness cmpid s ut facebo ok s ocial ign socialflow organic fbclid iwar i http story fbid id f ource le still believe mass vaccination work or doe it actually or it create backlash instead know why and how come superbug virus or drug resilient virus are often found and created in a seem sterilised hospital environment are we really becoming covid resilient or are we creating a more resilient covid virus and helping covid virus to grow and strengthen it seem easy to use big word like becoming a covid resilient country saying we can be when what they want maybe is opening up of border and doing the opposite of stopping covid by relaxing the covid restriction that supposedly meant to isolate covid spread or are people just oblivion to the sign a benjamin franklin famously said if everyone think alike then no one is thinking,[],
389,389,389,0,b'gAAAAABjLvrb7z8_qx1Qh0VKqZUE_pJd2cLMBBULA8mv943bTsOJfkQTkr-IeKbp1kzhW9Fdno5OWO4ZQjCUFly7QoevFGeKwX-SulYtItNJe6Jt39biw_k=',See how cases surge and death after mass vaccination exercise in South Africa?  https:// ewn.co.za/2021/ 09/13/ covid-19-sa-s-to ll-nears-85k-af ter-126-more-de aths?fbclid=IwA R3X96kVEekGzUhx 7xG4r3DnEGiz66G -u_xphqIDsYxsai bFJPYjCd_hxAA  Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?,b'gAAAAABjLvrbA8YSNVeGTx12midee9cFMd0MCyNmAqye357UXIwytbHesLERkPIHbqAC1eR-ogr1l-azXPASbNvyPSGlOQtwO4NjbGJRHXbkTZdazozPeeE=',2021-09-08 19:33:02,comment,0.999652028083801,Vaccines_Ineffective,"{'label': 'anger', 'score': 0.7518004179000854}",anger,0.7518004179000854,see how case surge and death after mass vaccination exercise in south africa http covid af ter aths fbclid iwa still believe mass vaccination work or doe it actually or it create backlash instead,[],
390,390,390,0,b'gAAAAABjLvrbuld_Ue9ebe1p2durZKaMWies4YzikHSFtWIMb4TzkahjXPLTG9fICEDCj3rqhpWwfDsa5SVdJY4DEKWUREn_svRWtZezoOGWMWYUBOHuDkU=',"Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?  Know why and how come “Superbugs virus” (or drugs resilient virus) are often found and created in a seem sterilised hospital environment?  Are we really becoming covid resilient? Or are we creating a more resilient covid virus , and helping covid virus to grow and strengthen?  It seem easy to use big words like becoming a [covid resilient country] saying we can be covid-resilient when what they want maybe is opening up of borders and doing the opposite of stopping covid by relaxing the covid restriction (that supposedly meant to isolate covid spread) ???  Or are people just oblivion to the signs?  As Benjamin Franklin famously said, “If everyone thinks alike, then no one is thinking.”",b'gAAAAABjLvrbZxjHNY1oxQegHlDBkFg2gdjTMoA1wv6CNbt5jJe-NZjcElToJbT_J9MZi0WjP7oonw3XUTxGNffnmoctfikt_MwsiIoAGis6C7kjwO48o-s=',2021-09-08 19:33:02,comment,0.579608976840972,Vaccines_Ineffective,"{'label': 'joy', 'score': 0.9487684369087219}",joy,0.948768436908722,still believe mass vaccination work or doe it actually or it create backlash instead know why and how come superbug virus or drug resilient virus are often found and created in a seem sterilised hospital environment are we really becoming covid resilient or are we creating a more resilient covid virus and helping covid virus to grow and strengthen it seem easy to use big word like becoming a covid resilient country saying we can be when what they want maybe is opening up of border and doing the opposite of stopping covid by relaxing the covid restriction that supposedly meant to isolate covid spread or are people just oblivion to the sign a benjamin franklin famously said if everyone think alike then no one is thinking,[],
391,391,391,0,b'gAAAAABjLvrbfwXI3xzDIwWUlaVlW9iXAamM7CctrSiWBv4CQjhbaFROrYqHTBmHwA4cjwC7HcrOX5Z7X68fJvNaYGjDXCheB0xTVf8SMmoHlF7M-dxQDCA=',"In response to a comment that previous reports have already been skewed, that is true from the perspective of how the stats are portrayed, but not the integrity of the statistics and numbers themselves.  However, since 11-sep, the “new reports” that MOH put out to the public have made it impossible to derive important statistics which are critical to assessing the viability of vaccination drive i.e. daily breakdown by vaccination status, infection rate, etc.  If this is not purposely withholding of critical info in order to reduce culpability, then it must be a careless mistake by MOH to exclude these data, which we hope it can be rectified.",b'gAAAAABjLvrb0ZXUmJqwcJ6LmPedhxX9w5wQzcQ6G8-E6Ikct0kcyq4iJo3jIplRPYOCGzhIMRaJGIzQjwRpsBtb_vL28jLv-R4t40h3xyzZr19khxRIqnc=',2021-09-08 19:33:02,comment,0.999575912952423,Conspiracy_ConcealingTruth,"{'label': 'anger', 'score': 0.5263874530792236}",anger,0.5263874530792236,in response to a comment that previous report have already been skewed that is true from the perspective of how the stats are portrayed but not the integrity of the statistic and number themselves however since sep the new report that moh put out to the public have made it impossible to derive important statistic which are critical to assessing the viability of vaccination drive i e daily breakdown by vaccination status infection rate etc if this is not purposely withholding of critical info in order to reduce culpability then it must be a careless mistake by moh to exclude these data which we hope it can be rectified,[],
392,392,392,0,b'gAAAAABjLvrbO570w4eHdJ93BYDz6P-Byik7HG_7Lo-TmBWLoM-G5vfbCIHuCB5DrKryox9QHeID7Y_NyPrMJPGb4m-9vEWGFoU-u3eXYa6alUg1U6S4xsA=',"You mean this? This is in Sept 12 report.  2. Over the last 28 days, the percentage of local cases who were asymptomatic or had mild symptoms is 98.3%. Of the 84 cases who required oxygen supplementation , 43 were not fully vaccinated and 41 were fully vaccinated. Of the 6 who had been in the ICU, 4 were not fully vaccinated and 2 were fully vaccinated. Of the 4 who died, none were fully vaccinated1.",b'gAAAAABjLvrb-Ht7Twf-jb4lI64PLv3zXP2hH2iAI8-Upwm3tDtuCdfnvmnBiEHovLhUeMnrr9f-ALruLwpWw87J6I5J_Blrvt2xwlhZA67Fqu6i1c60_pI=',2021-09-08 19:33:03,comment,0.99984872341156,Vaccines_Ineffective,"{'label': 'fear', 'score': 0.9063806533813477}",fear,0.9063806533813475,you mean this this is in sept report over the last day the percentage of local case who were asymptomatic or had mild symptom is of the case who required oxygen supplementation were not fully vaccinated and were fully vaccinated of the who had been in the icu were not fully vaccinated and were fully vaccinated of the who died none were fully vaccinated,['icu'],icu
