,content_type,id,text,time,type,label
381,Comment,b'gAAAAABjLvrbZsYI7m8Bmcls1btjCqsffIXcGxuKsAWU8dsTGPXcjlYuPLpNsZBjXwQsUMqjl4qzAO_JL2qTkK3vU8MuGLuq6wAwXHiTycrU4FO5Igd_p6c=',"Something I thought might be very important and critical:  Btw, when the government did all the TV and various media promotion and advertisement and persuasion to ask people (especially to older and elder people / folks) to take the vaccination back then, May I ask a very important question :  Did the government highlight to the people that the vaccines are on “emergency approval” basis back then?  Does people even know what’s the implication of not disclosing the full information to the people before letting them decide whether or not to take the vaccination?  I personally feel and don’t think many people are properly advise of the full possibilities and really and fully warned of possibilities and consequences of the vaccines and vaccination before they took the vaccine...  But instead, the advertisement and promotion and persuasion are done on a semi-full disclosure/ half truth disclosure or non-full disclosure basis ... and I wonder whether is such like of advertisement or ways of getting people to vaccine the right and/or legal way? Is it even ethically or morally right to (in my words and what I feel) to trick people into getting vaccination without providing the full disclosure to people to let them know, especially the elderly and less information and/or computer or internet savvy or people that really rely on our mainstream media and government for full explanation and disclosure ???  From my observation, it seem many are forced or influenced or coerced or tempted or pressured (by friends, family, bosses, their job and career security, and many ways, including dining options, and hospital visit hassles, etc) in a way to take the vaccination and not really taking the vaccination without these undue influences ...  To me : It is / would be a very irresponsible way to hide critical information and advertising so aggressively 24/7 on getting people and older folks to vaccinate, but YET leave out such important information?  To me, the action of advertising and telling a incomplete picture or half truth in such advertisement and method of getting people to vaccinate is utterly despicable and irresponsible!! ! It is wrong to give a incomplete picture to the people and let people take risk on their own, and when something goes wrong, they will use all ways to white wash or excuse themselves including giving whatever excuses knowing the general public or commoners has no way to challenge them financially...  *Something just seem to be not so right!!!!  This is where and why the whole process (to me) of getting people to be vaccinated is not as ethical as I think it should be ... and is highly questionable imho ... (basically very unethical!)",2021-09-08 19:33:01,comment,Vaccines_Ineffective
382,Comment,b'gAAAAABjLvrbr5usbxyEP8FBHKM0INb3antj5fQvFLTfEDWwx5MJ2G6S8hCjO7smd65oD5NNhDtvHC_8zCf5BxOVvtQZtNMFKFHnY-yet83Wtl73vCBoEQM=',"See how (the way I see or interpret) they mainstream media and/or authority report the information in a very muddled way?  Why can’t they report clearly the followings:  1. How many (AND the percentage) of the fully vaccinated had infected from the daily reported cases?  2. What are the number (AND the percentage) of fully vaccinated but yet :  A. Has been hospitalised; B. In critical condition ICU, and/or in need of ventilator ; C. Died / passed away (whether in hospital or found dead elsewhere, provided the authority had tested all Others that died in other places or in hospital under so call other reasons. As these patients/ deceased could also have been infected by covid and could also have been fully vaccinated too!)  Btw, to me, partial reporting and/or partial truth, and/or partial disclosure is also a way of not been fully honest and upfront and unethical and irresponsible ... such reporting and disclosure are not been fair and truthful (especially in exceptional and critical time like these, where people have the right to know the full truth and have the full disclosure!)",2021-09-08 19:33:01,comment,Conspiracy_ConcealingTruth
383,Comment,b'gAAAAABjLvrb9ezCXbhLHG1eVzHuiH7tFHZ_jUkdQ0hGbpIgY6Kfn1_7PC6X1jYI5wKBq6F3EmaZljyvGXz8x9a2yxDPoI8zsFQUM92JcyZ_NMpvkPgWWWQ=',"Nobody in the right mind will continue to jab themselves repeatedly again and again with a unknown so call vaccine that has been rushed into production and miraculously discovered within 1 years from the start of the virus???  To think getting jab 3 times or even more than 3 times don’t have any implication to your body???  Injecting a chemically formulated so call vaccine into ones body is not as simple as lightly as it seem ...  How often does one need to jab their body in his whole life? Especially jabbing a “new kind or type” vaccine or a so-call vaccine instead???  Think how your body or your body cell or any of your internal organs will end up if you are required (or they tell you better) to jab for the 4th or 5th or even 6th time or more in the event if the authority or some authority elsewhere or Big Pharma say it is “good” or better or recommended or try to persuader or even using force/coercion or some peer pressure or discriminatory policies (or other ways) to make people jab (but no guarantee or protection or automatic compensation should anything goes wrong, especially in the future ?)  Do you think you are merely jabbing saline or water into your body or some sort of medicine or some kind of foreign unknown substance into your body???  And btw, why is the narratives and its function and protection claim of this vaccine kept changing and shifting ???  When why is 2 jab as fully vaccinated can become 3 jab instead? What assurance does people have when the government or The authority kept shifting goalpost and claims? Would there be a day they might say fully vaccinated is going to be 5 jab or more?  And again ... do you really think they is not implication when you are been jab like this with something so powerful into your body again and again?  Our body is the temple ...  ★ What if (some day) (Despite telling you back then 2 jab will give you will be considered fully vaccinated or fully protected) they suddenly turned around and tell you whoever take the jab, need to take the jab forever (or more jab? Or more and more jab) otherwise your body might be compromised or something could happen?  ★ Imagine and think critically: What could happen when your body has made to take too much of something? Would you run a risk of addiction or body compromise if something is taken too much that your body could withstand?",2021-09-08 19:33:02,comment,Vaccines_Ineffective
384,Comment,b'gAAAAABjLvrbhWJBXm94Vi4cAL500_J5E4vNg-j312oILbW4r-_43aRUajzmiJqS9mz2Z5HAVUNTv72RY4Fgbv0kgZG21SRVAGc-FJa1toIjLn_qXLDu4hs=',"Can’t help wondering many of the following questions :  Are the infected numbers Mostly fully vaccinated???  How many fully vaccinated infected (in numbers and in percentage) out of the daily infected numbers ?  ★ How many fully vaccinated and infected daily?  ★ And many fully vaccinated and has been hospitalized?  ★ And how many fully vaccinated and in ICU and/or critically ill, and/or need oxygen?  Why all these information dare not reported or disclose clearly???  In the report, Please don’t play with figures or wordings !  Please don’t manipulate and/or muddle information and figures according to the agendas or marketing strategy or target?",2021-09-08 19:33:02,comment,Conspiracy_ConcealingTruth
385,Comment,b'gAAAAABjLvrbkb1BU--_ZAdfX15yxXUCkQ8R3OmkxwsSG6Tstan-LcpCX8-3Ct1ya-mnOTXp5hxnbdAYH9WQlr8i0zwNrv_fPakgybfbRzEqJ3nZwcj6ffg=',"The UK has recorded 167 more coronavirus-rel ated deaths and 38,013 new COVID-19 infections in the latest 24-hour period, according to government data.  https:// news.sky.com/ story/ covid-19-uk-reco rds-38-013-new- infections-and- 167-more-corona virus-related-d eaths-latest-da ily-figures-sho w-12403167?fbcl id=IwAR1focciDv kc_foj3d6ul_6oF JX5c8qTfErMkUJr PTMHq96ojsqOUjQ XR2s  The figures compare with 191 fatalities and 38,975 infections reported yesterday, while 178 deaths and 38,154 cases were announced this time last week.  Still think it is a good idea to live with covid?  Or are they (who suggest living with covid) actually making or causing more people to “leave” with covid?",2021-09-08 19:33:02,comment,Conspiracy_VirusOrigins
386,Comment,b'gAAAAABjLvrbiRsfO8_rn0rFeT-e5IoZtVZ6MkvP7tRHgiMQxqKHE5JLyTVj54tR5GL-YPUg6j7-hbjhPWjzqE8j5C1v19YsuYXxSkUA6LlPfi2jdF52U_E=',"★ just my observation ...  Mass Vaccination??  Israel hitting record infection 11,000 for a day for a 9.3m population!!!  https:// www.theguardian. com/world/2021/ aug/31/ israel-registers -record-daily-c oronavirus-case s?CMP=fb_gu&utm _medium=Social& utm_source=Face book&fbclid=IwA R3HJS12sKiySND9 fZbkDnqPxf0yYOd v8Xbtcy65y9x4el LDcgkKrvVAUAs#E chobox=16304152 70  Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?  Know why and how come “Superbugs virus” (or drugs resilient virus) are often found and created in a seem sterilised hospital environment?  Are we really becoming covid resilient? Or are we creating a more resilient covid virus , and helping covid virus to grow and strengthen?  It seem easy to use big words like becoming a [covid resilient country] saying we can be covid-resilient when what they want maybe is opening up of borders and doing the opposite of stopping covid by relaxing the covid restriction (that supposedly meant to isolate covid spread) ???  Or are people just oblivion to the signs?  As Benjamin Franklin famously said, “If everyone thinks alike, then no one is thinking.”",2021-09-08 19:33:02,comment,Vaccines_Ineffective
387,Comment,b'gAAAAABjLvrb-0gEOxQ5-vDZF0Yn0HnaW7_qVvlPahqMbi_MijYqy8Xz-64Vm_743_zUQxrugkqKR4t-jUTmHN5WJVu4FuPL1_91gXBuFBRRCBCr-C7EbBo=',Consequences of mass vaccination?!!!  Know what’s Too much or over-vaccinatio n of population?  Warned by Dr Robert Malone  https:// m.washingtontime s.com/news/ 2021/sep/1/ sorry-facebook-f orced-universal -vaccinations-a re-n/ ?fbclid=IwAR3Swn 9SUu7YlhggKjR2v 3xwbjmGwkIEyhd2 OPrinTEnrT-l6fv W0CyWdz0,2021-09-08 19:33:02,comment,Vaccines_Ineffective
388,Comment,b'gAAAAABjLvrboS5A29DTLliC-JWN_eBPKpVFkprKm0tWVHpunKHDPmMDFHhKvJXanfdv0_fgH9TdJkSrE2cSczCIqtGvrqb6V-O3WYtuOuD_FDeYpu_e7es=',"Anecdotes tell us what the data can’t: Vaccinated people appear to be getting the coronavirus at a surprisingly high rate  The Vaccinated Are Worried and Scientists Don’t Have Answers By Kristen V Brown and Rebecca Torrence 21 August 2021, 17:00 GMT+8 Updated on 22 August 2021, 22:31 GMT+8  https:// www.bloomberg.co m/news/ articles/ 2021-08-21/ science-can-t-ke ep-up-with-viru s-creating-worr y-for-vaccinate d?utm_content=b usiness&cmpid=s ocialflow-faceb ook-business&ut m_source=facebo ok&utm_medium=s ocial&utm_campa ign=socialflow- organic&fbclid= IwAR3x6tkb9qgJF E387RJwfHFbTP1t l8zPATH0oIn4tT9 tp87B44ydEe2vg3 I  https:// m.facebook.com/ story.php?story_ fbid=2752203811 30729&id=100059 283082154&fs=1& focus_composer= 0&m_entstream_s ource=feed_mobi le  Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?  Know why and how come “Superbugs virus” (or drugs resilient virus) are often found and created in a seem sterilised hospital environment?  Are we really becoming covid resilient? Or are we creating a more resilient covid virus , and helping covid virus to grow and strengthen?  It seem easy to use big words like becoming a [covid resilient country] saying we can be covid-resilient when what they want maybe is opening up of borders and doing the opposite of stopping covid by relaxing the covid restriction (that supposedly meant to isolate covid spread) ???  Or are people just oblivion to the signs?  As Benjamin Franklin famously said, “If everyone thinks alike, then no one is thinking.”",2021-09-08 19:33:02,comment,Vaccines_Ineffective
389,Comment,b'gAAAAABjLvrbA8YSNVeGTx12midee9cFMd0MCyNmAqye357UXIwytbHesLERkPIHbqAC1eR-ogr1l-azXPASbNvyPSGlOQtwO4NjbGJRHXbkTZdazozPeeE=',See how cases surge and death after mass vaccination exercise in South Africa?  https:// ewn.co.za/2021/ 09/13/ covid-19-sa-s-to ll-nears-85k-af ter-126-more-de aths?fbclid=IwA R3X96kVEekGzUhx 7xG4r3DnEGiz66G -u_xphqIDsYxsai bFJPYjCd_hxAA  Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?,2021-09-08 19:33:02,comment,Vaccines_Ineffective
390,Comment,b'gAAAAABjLvrbZxjHNY1oxQegHlDBkFg2gdjTMoA1wv6CNbt5jJe-NZjcElToJbT_J9MZi0WjP7oonw3XUTxGNffnmoctfikt_MwsiIoAGis6C7kjwO48o-s=',"Still believe mass vaccination work? Or does it actually counter-work or it create backlashes instead?  Know why and how come “Superbugs virus” (or drugs resilient virus) are often found and created in a seem sterilised hospital environment?  Are we really becoming covid resilient? Or are we creating a more resilient covid virus , and helping covid virus to grow and strengthen?  It seem easy to use big words like becoming a [covid resilient country] saying we can be covid-resilient when what they want maybe is opening up of borders and doing the opposite of stopping covid by relaxing the covid restriction (that supposedly meant to isolate covid spread) ???  Or are people just oblivion to the signs?  As Benjamin Franklin famously said, “If everyone thinks alike, then no one is thinking.”",2021-09-08 19:33:02,comment,Vaccines_Ineffective
391,Comment,b'gAAAAABjLvrb0ZXUmJqwcJ6LmPedhxX9w5wQzcQ6G8-E6Ikct0kcyq4iJo3jIplRPYOCGzhIMRaJGIzQjwRpsBtb_vL28jLv-R4t40h3xyzZr19khxRIqnc=',"In response to a comment that previous reports have already been skewed, that is true from the perspective of how the stats are portrayed, but not the integrity of the statistics and numbers themselves.  However, since 11-sep, the “new reports” that MOH put out to the public have made it impossible to derive important statistics which are critical to assessing the viability of vaccination drive i.e. daily breakdown by vaccination status, infection rate, etc.  If this is not purposely withholding of critical info in order to reduce culpability, then it must be a careless mistake by MOH to exclude these data, which we hope it can be rectified.",2021-09-08 19:33:02,comment,Conspiracy_ConcealingTruth
392,Comment,b'gAAAAABjLvrb-Ht7Twf-jb4lI64PLv3zXP2hH2iAI8-Upwm3tDtuCdfnvmnBiEHovLhUeMnrr9f-ALruLwpWw87J6I5J_Blrvt2xwlhZA67Fqu6i1c60_pI=',"You mean this? This is in Sept 12 report.  2. Over the last 28 days, the percentage of local cases who were asymptomatic or had mild symptoms is 98.3%. Of the 84 cases who required oxygen supplementation , 43 were not fully vaccinated and 41 were fully vaccinated. Of the 6 who had been in the ICU, 4 were not fully vaccinated and 2 were fully vaccinated. Of the 4 who died, none were fully vaccinated1.",2021-09-08 19:33:03,comment,Vaccines_Ineffective
393,Comment,b'gAAAAABjLvrbtD5pnSNLcDFMobIz8GYJ6jG5drJ6smYLTEV22Fj-kh7aMZZZixVYfO1BdYD-eyop95e6DbL49jMwdQvRV5_1G_i2A3hHebPHyqBaS2eA3-M=',"ICU occupied 63% but they choose to almost all open, what if ICU reach over 100%, unless you say I will be the one work inside the ICU, then swee",2021-11-17 19:33:03,comment,Others
394,Comment,b'gAAAAABjLvrbyBUHnwuAEuk83oLAUi4hj1w_MVad3Wsn1wbgHy3cy6WmQn3rtfL16uIK0e5FCV87ph7FtpOFOzcj8wPtrVKhLCnKAyQGSrUMrlvwEUPbub0=',https:// childrenshealthd efense.org/,2021-09-08 19:33:20,comment,Others
395,Comment,b'gAAAAABjLvrbcqblNZv1RJWoQFU0Kqnw5rtcc2A9pWpp57n3Q4KpEXuDt1GMf_JjG6AAz07JKtFrAmNomA5U5uYlSQ2JJxIeSsCm-P7KCB1qLXyEVSbWZA0=',It was never about the science.  https:// archive.is/68FJM,2021-09-08 19:33:20,comment,VirusMisinformation
396,Comment,b'gAAAAABjLvrbJtQATj1yLUUjm1UhsFbJZuiZn7AMngWySS333itYRPcOuUb8HOxk6eCTgF9tIz3o210yC1X9twEILN98kznn9-W4UXN4NxtHgZIp0yaGmkc=',I really hope it's fake news and garment pofma mi. It is worrisome folks.,2021-09-08 19:33:21,comment,Conspiracy_ConcealingTruth
397,Comment,b'gAAAAABjLvrbHfycMV59gQTevaC8rRbmVDQk3jOQndttaEn8TeYwHMnlFKowxLGWoG2pKg2tJJ_q6MNpVE2R5GtYuAcSHxme8QA0gtfVTC0b2Lgb9yajZ90=',Every parents are concern over their children...to keep them away from their children under such policies is unreasonable...,2021-11-08 19:33:21,comment,Complaints
398,Comment,b'gAAAAABjLvrb2JPfPQRinTNs92lPXZfnwIgfqi4_stA6UcaLzw37zkKMl5rfW6JL4OSsWlgcmAReTsgfbFFTI9HJRK3uOsUaEGo_2P7WrWlj_Aia69BpWsQ=',https:// rumble.com/ vcri2t-dr.-judy- mikovits-and-ro bert-f.-kennedy -jr.-q-a-godspe ak-calvary-chap el.html,2021-09-08 19:33:28,comment,Vaccines_Ineffective
399,Comment,b'gAAAAABjLvrbJRxdFcE8fRWFua3lai53YLH8h3JNLjCdYWtULE7PXIOytD396saq5cryIWI3Us_NCzEyUM6gRR5BdXxlDkHkBqxU7mRdgqzxMTtdmZzvKpo=',https:// rumble.com/ vjw5kq-breaking- discovery-what- covid-injection s-do-to-your-bl ood-doctor-rele ases-h.html,2021-09-08 19:33:28,comment,Vaccines_HealthRisk
400,Comment,b'gAAAAABjLvrbTMKDTvmVxebvLspSFLIzDroTE4F4Cy7VHGk0YZ0iELff6wtaUuf4No82VVeBd-2YrxTRebRKKGFpTg6UjBR8gfVOSCeObvaIVXTDcVyM-vk=',how about they force the employee to resign themselves?,2021-10-08 19:33:28,comment,Complaints
401,Comment,b'gAAAAABjLvrbj8Ymg0PAf6z88F5-Ug-n9-RKj1kMlvEVmsjgFs50Xy0wh-QR3dIKei-oBtc5cVemN5sfRwbSSo8B0mVc750SZixY3LckgBP2Pkl0lAMK43o=',Singapore does not need a trouble maker and a doomsayer now. Get lost!,2021-09-08 20:42:35,comment,Complaints
402,Comment,b'gAAAAABjLvrbhJqe9OEmf354ZNPpZqPxhbh4_JTgJV9PQxmWTEgjVZ4GOubvcFe_RhA_Pyu7_f915P8S7zc8msyuIA_oMAeYr7pMPKctcUMRY1WkksgcotI=',"Aiyah! You stroke me, I stroke you.",2021-09-08 20:42:35,comment,Vaccines_HealthRisk
403,Comment,b'gAAAAABjLvrbQ4Y7iAZFsvM4kT5ZjsKYBPlMg7xpljyZGtElVgA3MU-uaiOXNO15XQdHkUZVuE1mZzI5PyMGGqtI0Swmen3KqCJEgdDTa9z65wG2sB713Rc=',Means after vaccine you can still get hit and you can still die. Before vaccine you sure kena and sure due.??? So how?? Get you jab and coming booster jab...and pray you don kena the virus. .,2021-09-08 20:42:36,comment,Vaccines_HealthRisk
404,Comment,b'gAAAAABjLvrbrwAoG7oN6_5j6aYodxGTZ7MLi3ScPbId4YaeQFgdsxy3NyPsPoHAGuLaakut1aHr55Aa4m-cUoHiBL7NpkYWlz0zmveuutmk5uN4TtIB1gY=',Vaccines with animals cells?,2021-09-08 20:42:37,comment,VirusMisinformation
405,Comment,b'gAAAAABjLvrbVYuzczpNuex_qUCqaW4nw4TSBGl4Hti7mOJgpko3cXnTB-H69Gs9lFH7ZaikHSQ_L8km_-Rj2S9Kp1sG3x5uAB80Gcz-P5R-lQayF-YizB4=',Zainal AB Then,2021-09-08 20:42:38,comment,Others
406,Comment,b'gAAAAABjLvrb-ui8I7CfvvHY_XxZkUHgM03nS2c8b6-rFdBu23s9fjGP4nWNIOqRlk2Le8SsH3GRMG6pK9FZIbYVO5ANyX49J5mICIFJBF8AR7UR1pHyw1Q=',"M.O.H lies too. Can't trust any one, except I trust God.",2021-09-08 20:42:38,comment,Conspiracy_ConcealingTruth
407,Comment,b'gAAAAABjLvrbA2-6Kutzk2TCNYcCpY5_TVAfebBIKFHoBhTJZYvPYJlZau2cjaDKGFqasFfhO3sua0XP8_7c-0OFOZjcf8VTsWNFgSxjMO0Lk0-HMSSIrAo=',WE SHALL NOW AWAIT THE INFECTIOUS EXPERTS TO COME FORWARD N EXPLAIN WHY TIS IS SO AFTER SO MANY MILLION HERE HV BEEN VAC . THEY MUST HV KNOWN SOMETHING . TIS EXCERCISE / BOOSTER SHOULD HALT AT ONCE UNTIL MORE DETAILS ARE RELEASED TO THE NATION .THE TASK FORCE REALLY PUT A LOT OF PPL LIVES IN JEOPARDY NOW . HW TO RECTIFY THE SITUATION .. EXPERTS YOUR TAKE NOW. BANK TOGETHER FOR SOLUTION B4 MORE DEATHS ..ASSIGNMENT...EX TREMELY URGENT .☝☝☝👊👊👊👉👉👉,2021-09-08 20:42:38,comment,Complaints
408,Comment,b'gAAAAABjLvrb-r6HGXjPYyJmygUe9CZ3DDEla_KCqGG7DZeJT11dFagyyvBvJJTbO0LFOrkP-AB2kSysbMfVNpmjF_A5UHpILqKcX5257lNkr37O_W9IZqY=',https:// youtu.be/ pENijjYcwBw,2021-09-08 20:42:38,comment,Conspiracy_VirusOrigins
409,Comment,b'gAAAAABjLvrbLOAhE34WoLVv7SL6A0YnkjQbhwKzhmhyzgwQQOOmfHhveCOjS3IyOhiBAljiBX3xWwm6UeCduy7_fvh1_Of972aEUE__5GUPrRJ8g-slozU=',"Why are objective, fair-minded people afraid to hear both sides of the story. So far the media is pretty biased and prejudiced against the unvaxxed. The science is inconclusive at the moment because the virus is still mutating. The end game is nowhere in sight.",2021-09-08 20:42:39,comment,Conspiracy_ConcealingTruth
410,Comment,b'gAAAAABjLvrbvzEeU-f5UAWUAZJo9vh2FWaP9gMmL792y6rybxc4XwT0T32FDC-pj1yY_jqvvhSv2_7tSG4uc_i9Eon3j95xgua2_N6JleTjRoWMH2VzNQE=',Yes!,2021-09-08 20:42:39,comment,Vaccines_HealthRisk
411,Comment,b'gAAAAABjLvrbmOSQzdolLiCwbd_aQfwqnV1-AR6ehvFf4qzuV78YAkBYzjZiEQe3xrRnM6dnkmtkUyvb30hURU2QYOkBPPuYoPVGQ6hEe1SXMg87FBtUZKQ=',https:// twitter.com/ eileeniorio/ status/ 1436769152593711 111?s=08,2021-09-08 20:42:39,comment,Others
412,Comment,b'gAAAAABjLvrbYWeS3QNmK3ic7AuF3JMvi7Jci-L0Zv-dcvwb1kGx4U4q2QzdLjRECXn8VD-wRDxnYJ2NrGOFrsqkhL_90Btg9U_tT4RrMT7_7asN2b6xPEI=',https:// childrenshealthd efense.org/ defender/ robert-f-kennedy -jr-book-the-re al-anthony-fauc i/,2021-09-08 20:42:39,comment,Vaccines_HealthRisk
413,Comment,b'gAAAAABjLvrbnAuuf9w3GTtIxHxHjZOLgte2mDjrwaEvYhhePslBTn78YwCFq2LIkl8ryowBwh6e-h-7VbN2TrFOwS-fExob6k5MaEG2NdhmTjr0dWS17ew=',"Could the rise in number of death cases attributed to aging population? Can you provide data for July and August 2021, 2020, 2019 and 2018? Do you have data for population above 60s for each year to normalize out increasing number of death due to aging population?",2021-09-08 20:42:39,comment,Vaccines_Ineffective
414,Comment,b'gAAAAABjLvrbySAEwohTTDISdtiU1DZorSKca_k3nq9Rk4BKEeq3L7bH31eAdhFokseee0lBF6Gq00Iytweu2piwBPd7GtjB-Y7fJ78pEGaqvAnV1Xj_8F4=',"What about the Chinatown Complex cluster? Yesterday 44 cases out of 66, so 22 cases happened between 8/9 - 1/9 immediately after the Mid Autumn street light-up on 7/9 or much early?",2021-09-08 20:42:40,comment,Conspiracy_VirusOrigins
415,Comment,b'gAAAAABjLvrbiMDbyEXJ0_Ty0LbYVCk-wHRLt_oC5eZjCctANxgt3Ci6O7f2WWLlOKgyuwEYA3Sz1TXA__pQXRwSj8tDbEODC9VNmG4NMug9LXgy2W7k2IY=',https:// disseminate.tv/ watch/ who-dec-2019-vac cine-safety-sum mit-admit-they- don-039-t-know- if-vaccines-are -safe_sHiB1dqy3 SF3Bdr.html,2021-09-08 20:42:40,comment,Vaccines_Ineffective
416,Comment,b'gAAAAABjLvrbicAwXcwZylKAypEdlR7U68vQXbudW5RI9RZh_UJHm23GjOb_jYk_YZJpwCcz8DlHxVmCMLfywKQJG9F_oeN0FjIDfAtwCGGTycpVnXX_9yg=',https:// www.news.com.au/ world/ coronavirus/ global/ uk-drops-plan-fo r-vaccine-passp orts-lockdowns- across-england- as-virus-rates- climb/ news-story/ 088f08c990aa101c 9134a638d78d5bf e,2021-09-08 20:42:40,comment,Conspiracy_VirusOrigins
417,Comment,b'gAAAAABjLvrbNMd098oJA01fsEGt4MOI-iuIWBD7C5e9aMrisACOrVbbOTTJScMXcaGKFytAbXWk5rQQKS93gsAEQYDXmpZPX9Aig4ifHQUNHCPi1dcpfQE=',https:// disseminate.tv/ watch/ dr-tenpenny-amp- dr-mikovitz-tes ting-amp-data-c ollection-is-wr ong_IkDth97bY4S DNFk.html,2021-09-08 20:42:40,comment,Vaccines_Ineffective
418,Comment,b'gAAAAABjLvrbaflVxX8GjoU_y6UzlfYuNrh7L7Nw3h8ZOq8rf6c-SBZ4eN2ahbC4Jo4yJ4HFZHe-pE-xeBd-zyEi6ne-MUMELM-Ldm1bEHAhNgbTf4eu5UI=',https:// disseminate.tv/ watch/ dr-tenpenny-and- dr-judy-mikovit s-prob-ingred-c ovid-vaccines-a nd-masks_zPfXBc UkGB1bOxj.html,2021-09-08 20:42:40,comment,Vaccines_Ineffective
419,Comment,b'gAAAAABjLvrb2hznt_FLctb8HWLc7HFX94i3BOGYFi9YmFzahrZxFhmgTyZsW0REIwA79jkCQBNI1mSSJb_SBYSJIplIF3Ca5M65Hlhdc4CCzA5ebOwHHOg=',https:// youtu.be/ 2lPkvteqKig,2021-09-08 20:42:41,comment,Conspiracy_VirusOrigins
420,Comment,b'gAAAAABjLvrbNkJdtbsrRs7iB_F5SbQY3Enx4h96acilfto9s9xWRKRWWEdwfXFkk8BfIrgSAVCvOnsl9v8lDAn4An1_uks8iXxZhJdBRtvn1-WBRla0RgY=',https:// youtu.be/ Z5NzDLvVBdA,2021-09-08 20:42:41,comment,Vaccines_HealthRisk
421,Comment,b'gAAAAABjLvrbu-4vUxsXlQRBciTz13cJ0o8noKlXZDMQYlwQOPKkuDa2owrLBOdWtcEUu_L8cDlwQO85vWK8aGDSk6xQnkM9RM5JUWHiXPUvc1m8_t17Du0=',https:// disseminate.tv/ watch/ dr-sherri-tenpen ny-and-dr-carri e-madej-on-vacc ines-covid-19-t ranshumanism-ar tificial-intell igenc_hyl2lvKtS xQfRID.html#,2021-09-08 20:42:41,comment,Vaccines_Ineffective
422,Comment,b'gAAAAABjLvrbY0gO77MpMdDwiPNuLCDvqzA-KWdAqKO_IU5gE45k1eJgBok_tij_8Gs8sssHbjY7VSvDrmnufK-zlq2VT3GALa7J8nRPH4OQ2p__7p3y1Q0=',"Idiot antivaxxers had better not be caught doing this in order to dine in  Remember that if you do get covid, you will be more likely to have severe symptoms. Many anti-vexxers have already died even though they are fairly young and healthy. You can check the data for yourself.  https:// www.todayonline. com/singapore/ 30-year-old-man- be-charged-afte r-allegedly-for ging-doctors-no te-his-vaccinat ion-status",2021-09-08 20:42:41,comment,Vaccines_Ineffective
423,Comment,b'gAAAAABjLvrbN_tXMbY4_PgtjxKzf9qJP71uL3mg0dXyoOkClqHkdUkCP3EYtISiGI82a0vUR_UKaCI5KKk0KqGxhQjE7zf-T2SV_t9vWOufNFEaLa7Y8BU=',https:// gettr.com/post/ p4q06g,2021-09-08 20:42:42,comment,Others
424,Comment,b'gAAAAABjLvrbEEW2PxW6NmaPJVZ02ljkJr3OhyooWVHgNGbaIdB0D5rfhO51KfNx03tInIxqMEajh72L1aLVERLwqCTxh7wwD57f5io0pBxaEkQTgyHgTvs=',https:// plandemicseries. com/ plandemic-englis h-subtitles/,2021-09-08 20:42:42,comment,Conspiracy_VirusOrigins
425,Comment,b'gAAAAABjLvrb8SLogfVnAz_U41J-OnCnYcI-8OLS3o9SDEGaLHpt3MzsVXzQ4uqzaTnwdC6DpkOzPPGQHm9_b7Jz7y3Od95ud71pLdQx5fCyxRYWvjMNfTw=',https:// m.facebook.com/ story.php?story_ fbid=1022245172 6633706&id=1585 401331,2021-06-08 02:40:00,comment,Others
426,Comment,b'gAAAAABjLvrbcDpNoLQ789XEERInP66sg-fOtfvkZFVJlUDF2b8ygEWkeSL3enhUsavRhxNU01COWYIc-dy0B_gLjBm1-Lk86RjDaFi7ZeOPS1xq8lLI_pQ=',https:// www.bitchute.com /video/ 90L1BELz60EZ/,2021-09-08 20:42:42,comment,Others
427,Comment,b'gAAAAABjLvrblZsnSDlNLhlEmEqP1eYb_tfeEtHW5x2xhnmUxgatRifLze-S_af1O3geRGZrfNlwwIi_aXoM3IF5jAy2zftvAcDgslS1M9hIt__w7TcwUEo=',https:// m.jpost.com/ science/ does-this-enzyme -raise-the-chan ce-of-covid-rel ated-death-6787 10,2021-09-08 20:42:42,comment,Vaccines_HealthRisk
428,Comment,b'gAAAAABjLvrbefVtlYXRuhhCgDLzhL2M7VdHVQxYAabpqX9adNsr9dnnI1hTdKL6FkGemMN-YIxeo2TFtyXEKkTr7E7yO-hqdnldJhSBU9d6iTGnF5qHHOw=',https:// youtu.be/ NoHNSNq5jcE,2021-09-08 20:42:50,comment,Vaccines_HealthRisk
429,Comment,b'gAAAAABjLvrb9XEMKvwhXoR88HKqnI8WFTr5pVt1i_VVXIPbmuNqpRmPSBEO2_ugtrNWfHb3xwOEf5EkMT00lutFWifI34b5vrEXVFAif-nRiN1QkBvFXxI=',"For those who wish to read the CNA article, you can go to https:// www.channelnewsa sia.com/ singapore/ covid-19-vaccina tion-moh-hsa-ad verse-effects-f acebook-post-21 56761",2021-09-08 20:42:51,comment,Vaccines_Ineffective
430,Comment,b'gAAAAABjLvrb2aenGwr9tXbVSOQ1iyKY5C6VDhjmRD3KVvb7updjMcmG4y003JoveT5N3tOB-FLWXN6RcUqan9ZaVJEukvruaWazVInGbTpzdjKKZTGU6y0=',Still wanting to trust the PAP gov again ?l Style,2021-09-08 20:42:52,comment,Complaints
